"DateTime","Daily PRC"
"2026-04-12 02:56:54",7735
"2026-04-12 02:57:06",7735
"2026-04-12 02:57:14",7739
"2026-04-12 02:57:26",7743
"2026-04-12 02:57:34",7743
"2026-04-12 02:57:46",7749
"2026-04-12 02:57:54",7754
"2026-04-12 02:58:06",7763
"2026-04-12 02:58:14",7772
"2026-04-12 02:58:26",7771
"2026-04-12 02:58:34",7771
"2026-04-12 02:58:46",7781
"2026-04-12 02:58:54",7782
"2026-04-12 02:59:06",7782
"2026-04-12 02:59:14",7783
"2026-04-12 02:59:26",7777
"2026-04-12 02:59:34",7777
"2026-04-12 02:59:46",7622
"2026-04-12 02:59:54",7623
"2026-04-12 03:00:06",7638
"2026-04-12 03:00:14",7644
"2026-04-12 03:00:26",7793
"2026-04-12 03:00:34",7800
"2026-04-12 03:00:46",7800
"2026-04-12 03:00:54",7816
"2026-04-12 03:01:06",7833
"2026-04-12 03:01:14",7833
"2026-04-12 03:01:26",7754
"2026-04-12 03:01:34",7765
"2026-04-12 03:01:46",7770
"2026-04-12 03:01:54",7764
"2026-04-12 03:02:06",7855
"2026-04-12 03:02:14",7855
"2026-04-12 03:02:26",7905
"2026-04-12 03:02:34",7913
"2026-04-12 03:02:46",7903
"2026-04-12 03:02:54",7889
"2026-04-12 03:03:06",7878
"2026-04-12 03:03:14",7878
"2026-04-12 03:03:26",7865
"2026-04-12 03:03:34",7850
"2026-04-12 03:03:46",7837
"2026-04-12 03:03:54",7839
"2026-04-12 03:04:06",7832
"2026-04-12 03:04:14",7832
"2026-04-12 03:04:26",7818
"2026-04-12 03:04:34",7800
"2026-04-12 03:04:46",7778
"2026-04-12 03:04:54",7756
"2026-04-12 03:05:06",7745
"2026-04-12 03:05:14",7745
"2026-04-12 03:05:26",7727
"2026-04-12 03:05:34",7727
"2026-04-12 03:05:46",7726
"2026-04-12 03:05:54",7730
"2026-04-12 03:06:06",7733
"2026-04-12 03:06:14",7652
"2026-04-12 03:06:26",7644
"2026-04-12 03:06:34",7644
"2026-04-12 03:06:46",7646
"2026-04-12 03:06:54",7649
"2026-04-12 03:07:06",7646
"2026-04-12 03:07:14",7640
"2026-04-12 03:07:26",7639
"2026-04-12 03:07:34",7639
"2026-04-12 03:07:46",7636
"2026-04-12 03:07:54",7688
"2026-04-12 03:08:06",7683
"2026-04-12 03:08:14",7679
"2026-04-12 03:08:26",7689
"2026-04-12 03:08:34",7689
"2026-04-12 03:08:46",7689
"2026-04-12 03:08:54",7687
"2026-04-12 03:09:06",7685
"2026-04-12 03:09:14",7681
"2026-04-12 03:09:26",7685
"2026-04-12 03:09:34",7685
"2026-04-12 03:09:46",7687
"2026-04-12 03:09:54",7689
"2026-04-12 03:10:06",7684
"2026-04-12 03:10:14",7689
"2026-04-12 03:10:26",7695
"2026-04-12 03:10:34",7695
"2026-04-12 03:10:46",7695
"2026-04-12 03:10:54",7693
"2026-04-12 03:11:06",7706
"2026-04-12 03:11:14",7715
"2026-04-12 03:11:26",7730
"2026-04-12 03:11:34",7730
"2026-04-12 03:11:46",7747
"2026-04-12 03:11:54",7750
"2026-04-12 03:12:06",7701
"2026-04-12 03:12:14",7706
"2026-04-12 03:12:26",7703
"2026-04-12 03:12:34",7703
"2026-04-12 03:12:46",7719
"2026-04-12 03:12:54",7734
"2026-04-12 03:13:06",7743
"2026-04-12 03:13:14",7739
"2026-04-12 03:13:26",7730
"2026-04-12 03:13:34",7730
"2026-04-12 03:13:46",7728
"2026-04-12 03:13:54",7728
"2026-04-12 03:14:06",7721
"2026-04-12 03:14:14",7727
"2026-04-12 03:14:26",7723
"2026-04-12 03:14:34",7723
"2026-04-12 03:14:46",7716
"2026-04-12 03:14:54",7713
"2026-04-12 03:15:06",7692
"2026-04-12 03:15:14",7713
"2026-04-12 03:15:26",7706
"2026-04-12 03:15:34",7706
"2026-04-12 03:15:42",7719
"2026-04-12 03:15:54",7717
"2026-04-12 03:16:06",7714
"2026-04-12 03:16:14",7684
"2026-04-12 03:16:26",7688
"2026-04-12 03:16:34",7688
"2026-04-12 03:16:46",7689
"2026-04-12 03:16:54",7697
"2026-04-12 03:17:06",7692
"2026-04-12 03:17:14",7687
"2026-04-12 03:17:26",7683
"2026-04-12 03:17:34",7683
"2026-04-12 03:17:46",7682
"2026-04-12 03:17:54",7669
"2026-04-12 03:18:06",7668
"2026-04-12 03:18:14",7660
"2026-04-12 03:18:26",7632
"2026-04-12 03:18:34",7632
"2026-04-12 03:18:46",7633
"2026-04-12 03:18:54",7632
"2026-04-12 03:19:06",7630
"2026-04-12 03:19:14",7609
"2026-04-12 03:19:26",7593
"2026-04-12 03:19:34",7593
"2026-04-12 03:19:46",7592
"2026-04-12 03:19:54",7592
"2026-04-12 03:20:06",7586
"2026-04-12 03:20:14",7584
"2026-04-12 03:20:26",7584
"2026-04-12 03:20:34",7589
"2026-04-12 03:20:46",7595
"2026-04-12 03:20:54",7595
"2026-04-12 03:21:06",7581
"2026-04-12 03:21:14",7579
"2026-04-12 03:21:26",7584
"2026-04-12 03:21:34",7583
"2026-04-12 03:21:46",7589
"2026-04-12 03:21:54",7589
"2026-04-12 03:22:06",7589
"2026-04-12 03:22:14",7587
"2026-04-12 03:22:26",7589
"2026-04-12 03:22:34",7591
"2026-04-12 03:22:46",7587
"2026-04-12 03:22:54",7587
"2026-04-12 03:23:06",7592
"2026-04-12 03:23:14",7592
"2026-04-12 03:23:26",7595
"2026-04-12 03:23:34",7583
"2026-04-12 03:23:46",7564
"2026-04-12 03:23:54",7564
"2026-04-12 03:24:06",7591
"2026-04-12 03:24:14",7599
"2026-04-12 03:24:26",7598
"2026-04-12 03:24:34",7607
"2026-04-12 03:24:46",7607
"2026-04-12 03:24:54",7607
"2026-04-12 03:25:06",7612
"2026-04-12 03:25:14",7606
"2026-04-12 03:25:26",7591
"2026-04-12 03:25:34",7591
"2026-04-12 03:25:46",7600
"2026-04-12 03:25:54",7604
"2026-04-12 03:26:06",7609
"2026-04-12 03:26:14",7604
"2026-04-12 03:26:26",7592
"2026-04-12 03:26:34",7592
"2026-04-12 03:26:46",7591
"2026-04-12 03:26:54",7592
"2026-04-12 03:27:06",7594
"2026-04-12 03:27:14",7595
"2026-04-12 03:27:26",7592
"2026-04-12 03:27:34",7592
"2026-04-12 03:27:46",7584
"2026-04-12 03:27:54",7594
"2026-04-12 03:28:06",7596
"2026-04-12 03:28:14",7580
"2026-04-12 03:28:26",7595
"2026-04-12 03:28:34",7595
"2026-04-12 03:28:46",7598
"2026-04-12 03:28:54",7604
"2026-04-12 03:29:06",7603
"2026-04-12 03:29:14",7603
"2026-04-12 03:29:26",7602
"2026-04-12 03:29:34",7602
"2026-04-12 03:29:46",7628
"2026-04-12 03:29:54",7626
"2026-04-12 03:30:06",7630
"2026-04-12 03:30:14",7630
"2026-04-12 03:30:26",7650
"2026-04-12 03:30:34",7650
"2026-04-12 03:30:46",7653
"2026-04-12 03:30:54",7657
"2026-04-12 03:31:06",7656
"2026-04-12 03:31:14",7654
"2026-04-12 03:31:26",7664
"2026-04-12 03:31:34",7664
"2026-04-12 03:31:46",7666
"2026-04-12 03:31:54",7670
"2026-04-12 03:32:06",7672
"2026-04-12 03:32:14",7673
"2026-04-12 03:32:26",7682
"2026-04-12 03:32:34",7682
"2026-04-12 03:32:46",7686
"2026-04-12 03:32:54",7693
"2026-04-12 03:33:06",7692
"2026-04-12 03:33:14",7771
"2026-04-12 03:33:26",7674
"2026-04-12 03:33:34",7674
"2026-04-12 03:33:46",7696
"2026-04-12 03:33:54",7696
"2026-04-12 03:34:06",7699
"2026-04-12 03:34:14",7704
"2026-04-12 03:34:26",7703
"2026-04-12 03:34:34",7703
"2026-04-12 03:34:46",7709
"2026-04-12 03:34:54",7708
"2026-04-12 03:35:06",7707
"2026-04-12 03:35:14",7711
"2026-04-12 03:35:26",7716
"2026-04-12 03:35:34",7729
"2026-04-12 03:35:46",7732
"2026-04-12 03:35:54",7732
"2026-04-12 03:36:06",7739
"2026-04-12 03:36:14",7736
"2026-04-12 03:36:26",7744
"2026-04-12 03:36:34",7736
"2026-04-12 03:36:46",7750
"2026-04-12 03:36:54",7750
"2026-04-12 03:37:06",7754
"2026-04-12 03:37:14",7749
"2026-04-12 03:37:26",7764
"2026-04-12 03:37:34",7762
"2026-04-12 03:37:46",7760
"2026-04-12 03:37:54",7760
"2026-04-12 03:38:06",7762
"2026-04-12 03:38:14",7762
"2026-04-12 03:38:26",7772
"2026-04-12 03:38:34",7770
"2026-04-12 03:38:46",7777
"2026-04-12 03:38:54",7777
"2026-04-12 03:39:06",7782
"2026-04-12 03:39:14",7789
"2026-04-12 03:39:26",7767
"2026-04-12 03:39:34",7780
"2026-04-12 03:39:46",7787
"2026-04-12 03:39:54",7787
"2026-04-12 03:40:06",7779
"2026-04-12 03:40:14",7795
"2026-04-12 03:40:26",7813
"2026-04-12 03:40:34",7813
"2026-04-12 03:40:46",7814
"2026-04-12 03:40:54",7825
"2026-04-12 03:41:06",7801
"2026-04-12 03:41:14",7808
"2026-04-12 03:41:26",7800
"2026-04-12 03:41:34",7800
"2026-04-12 03:41:46",7801
"2026-04-12 03:41:54",7805
"2026-04-12 03:42:06",7807
"2026-04-12 03:42:14",7816
"2026-04-12 03:42:26",7820
"2026-04-12 03:42:34",7820
"2026-04-12 03:42:46",7830
"2026-04-12 03:42:54",7842
"2026-04-12 03:43:06",7836
"2026-04-12 03:43:14",7917
"2026-04-12 03:43:26",7823
"2026-04-12 03:43:34",7823
"2026-04-12 03:43:46",7843
"2026-04-12 03:43:54",7836
"2026-04-12 03:44:06",7836
"2026-04-12 03:44:14",7832
"2026-04-12 03:44:26",7824
"2026-04-12 03:44:34",7824
"2026-04-12 03:44:46",7836
"2026-04-12 03:44:54",7840
"2026-04-12 03:45:06",7849
"2026-04-12 03:45:14",7845
"2026-04-12 03:45:26",7865
"2026-04-12 03:45:34",7865
"2026-04-12 03:45:46",7878
"2026-04-12 03:45:54",7868
"2026-04-12 03:46:06",7884
"2026-04-12 03:46:14",7886
"2026-04-12 03:46:26",7894
"2026-04-12 03:46:34",7894
"2026-04-12 03:46:46",7899
"2026-04-12 03:46:54",7896
"2026-04-12 03:47:06",7898
"2026-04-12 03:47:14",7900
"2026-04-12 03:47:26",7901
"2026-04-12 03:47:34",7901
"2026-04-12 03:47:46",7907
"2026-04-12 03:47:54",7905
"2026-04-12 03:48:06",7911
"2026-04-12 03:48:14",7915
"2026-04-12 03:48:26",7904
"2026-04-12 03:48:34",7904
"2026-04-12 03:48:46",7909
"2026-04-12 03:48:54",7911
"2026-04-12 03:49:06",7912
"2026-04-12 03:49:14",7916
"2026-04-12 03:49:26",7923
"2026-04-12 03:49:34",7923
"2026-04-12 03:49:46",7936
"2026-04-12 03:49:54",7935
"2026-04-12 03:50:06",7945
"2026-04-12 03:50:14",7943
"2026-04-12 03:50:26",7959
"2026-04-12 03:50:34",7959
"2026-04-12 03:50:46",7964
"2026-04-12 03:50:54",7967
"2026-04-12 03:51:06",7974
"2026-04-12 03:51:14",7975
"2026-04-12 03:51:26",7973
"2026-04-12 03:51:34",7973
"2026-04-12 03:51:46",7977
"2026-04-12 03:51:54",7974
"2026-04-12 03:52:06",7972
"2026-04-12 03:52:14",7975
"2026-04-12 03:52:26",7967
"2026-04-12 03:52:34",7967
"2026-04-12 03:52:46",7975
"2026-04-12 03:52:54",7979
"2026-04-12 03:53:06",7982
"2026-04-12 03:53:14",7984
"2026-04-12 03:53:26",7970
"2026-04-12 03:53:34",7970
"2026-04-12 03:53:46",7974
"2026-04-12 03:53:54",7972
"2026-04-12 03:54:06",7981
"2026-04-12 03:54:14",7969
"2026-04-12 03:54:26",7984
"2026-04-12 03:54:34",7984
"2026-04-12 03:54:46",7986
"2026-04-12 03:54:54",7988
"2026-04-12 03:55:06",7994
"2026-04-12 03:55:14",7988
"2026-04-12 03:55:26",8018
"2026-04-12 03:55:34",8018
"2026-04-12 03:55:46",8023
"2026-04-12 03:55:54",8021
"2026-04-12 03:56:06",8024
"2026-04-12 03:56:14",8021
"2026-04-12 03:56:26",8022
"2026-04-12 03:56:34",8022
"2026-04-12 03:56:46",8021
"2026-04-12 03:56:54",8027
"2026-04-12 03:57:06",8036
"2026-04-12 03:57:14",8050
"2026-04-12 03:57:26",8050
"2026-04-12 03:57:34",8050
"2026-04-12 03:57:46",8050
"2026-04-12 03:57:54",8052
"2026-04-12 03:58:06",8056
"2026-04-12 03:58:14",8063
"2026-04-12 03:58:26",8066
"2026-04-12 03:58:34",8066
"2026-04-12 03:58:46",8061
"2026-04-12 03:58:54",8065
"2026-04-12 03:59:06",8076
"2026-04-12 03:59:14",8078
"2026-04-12 03:59:26",8074
"2026-04-12 03:59:34",8074
"2026-04-12 03:59:46",8084
"2026-04-12 03:59:54",8088
"2026-04-12 04:00:06",8097
"2026-04-12 04:00:14",8100
"2026-04-12 04:00:26",8109
"2026-04-12 04:00:34",8105
"2026-04-12 04:00:46",8102
"2026-04-12 04:00:54",8103
"2026-04-12 04:01:06",8108
"2026-04-12 04:01:14",8108
"2026-04-12 04:01:26",8122
"2026-04-12 04:01:34",8108
"2026-04-12 04:01:46",8121
"2026-04-12 04:01:54",8132
"2026-04-12 04:02:06",8144
"2026-04-12 04:02:14",8144
"2026-04-12 04:02:26",8153
"2026-04-12 04:02:34",8176
"2026-04-12 04:02:46",8180
"2026-04-12 04:02:54",8176
"2026-04-12 04:03:06",8178
"2026-04-12 04:03:14",8178
"2026-04-12 04:03:26",8186
"2026-04-12 04:03:34",8173
"2026-04-12 04:03:46",8193
"2026-04-12 04:03:54",8200
"2026-04-12 04:04:06",8204
"2026-04-12 04:04:14",8204
"2026-04-12 04:04:26",8202
"2026-04-12 04:04:34",8201
"2026-04-12 04:04:46",8214
"2026-04-12 04:04:54",8203
"2026-04-12 04:05:06",8210
"2026-04-12 04:05:14",8210
"2026-04-12 04:05:26",8205
"2026-04-12 04:05:34",8205
"2026-04-12 04:05:46",8217
"2026-04-12 04:05:54",8215
"2026-04-12 04:06:06",8219
"2026-04-12 04:06:14",8226
"2026-04-12 04:06:26",8230
"2026-04-12 04:06:34",8230
"2026-04-12 04:06:46",8231
"2026-04-12 04:06:54",8221
"2026-04-12 04:07:06",8218
"2026-04-12 04:07:14",8232
"2026-04-12 04:07:26",8246
"2026-04-12 04:07:34",8246
"2026-04-12 04:07:46",8253
"2026-04-12 04:07:54",8258
"2026-04-12 04:08:06",8256
"2026-04-12 04:08:14",8261
"2026-04-12 04:08:26",8260
"2026-04-12 04:08:34",8260
"2026-04-12 04:08:46",8268
"2026-04-12 04:08:54",8273
"2026-04-12 04:09:06",8272
"2026-04-12 04:09:14",8278
"2026-04-12 04:09:26",8285
"2026-04-12 04:09:34",8285
"2026-04-12 04:09:46",8290
"2026-04-12 04:09:54",8290
"2026-04-12 04:10:06",8293
"2026-04-12 04:10:14",8301
"2026-04-12 04:10:26",8281
"2026-04-12 04:10:34",8281
"2026-04-12 04:10:46",8284
"2026-04-12 04:10:54",8276
"2026-04-12 04:11:06",8287
"2026-04-12 04:11:14",8284
"2026-04-12 04:11:26",8284
"2026-04-12 04:11:34",8284
"2026-04-12 04:11:46",8292
"2026-04-12 04:11:54",8315
"2026-04-12 04:12:06",8339
"2026-04-12 04:12:14",8348
"2026-04-12 04:12:26",8364
"2026-04-12 04:12:34",8364
"2026-04-12 04:12:46",8367
"2026-04-12 04:12:54",8372
"2026-04-12 04:13:06",8386
"2026-04-12 04:13:14",8388
"2026-04-12 04:13:26",8386
"2026-04-12 04:13:34",8386
"2026-04-12 04:13:46",8387
"2026-04-12 04:13:54",8393
"2026-04-12 04:14:06",8383
"2026-04-12 04:14:14",8398
"2026-04-12 04:14:26",8406
"2026-04-12 04:14:34",8406
"2026-04-12 04:14:46",8392
"2026-04-12 04:14:54",8390
"2026-04-12 04:15:06",8387
"2026-04-12 04:15:14",8399
"2026-04-12 04:15:26",8410
"2026-04-12 04:15:34",8410
"2026-04-12 04:15:46",8413
"2026-04-12 04:15:54",8413
"2026-04-12 04:16:06",8408
"2026-04-12 04:16:14",8405
"2026-04-12 04:16:26",8411
"2026-04-12 04:16:34",8411
"2026-04-12 04:16:46",8416
"2026-04-12 04:16:54",8418
"2026-04-12 04:17:06",8416
"2026-04-12 04:17:14",8414
"2026-04-12 04:17:26",8413
"2026-04-12 04:17:34",8413
"2026-04-12 04:17:46",8413
"2026-04-12 04:17:54",8412
"2026-04-12 04:18:06",8416
"2026-04-12 04:18:14",8415
"2026-04-12 04:18:26",8422
"2026-04-12 04:18:34",8422
"2026-04-12 04:18:46",8424
"2026-04-12 04:18:54",8425
"2026-04-12 04:19:06",8431
"2026-04-12 04:19:14",8431
"2026-04-12 04:19:26",8434
"2026-04-12 04:19:34",8434
"2026-04-12 04:19:46",8432
"2026-04-12 04:19:54",8437
"2026-04-12 04:20:06",8423
"2026-04-12 04:20:14",8437
"2026-04-12 04:20:26",8462
"2026-04-12 04:20:34",8462
"2026-04-12 04:20:46",8465
"2026-04-12 04:20:54",8470
"2026-04-12 04:21:06",8481
"2026-04-12 04:21:14",8463
"2026-04-12 04:21:26",8440
"2026-04-12 04:21:34",8440
"2026-04-12 04:21:46",8440
"2026-04-12 04:21:54",8440
"2026-04-12 04:22:06",8434
"2026-04-12 04:22:14",8428
"2026-04-12 04:22:26",8426
"2026-04-12 04:22:34",8426
"2026-04-12 04:22:46",8431
"2026-04-12 04:22:54",8431
"2026-04-12 04:23:06",8436
"2026-04-12 04:23:14",8438
"2026-04-12 04:23:26",8461
"2026-04-12 04:23:34",8461
"2026-04-12 04:23:46",8468
"2026-04-12 04:23:54",8462
"2026-04-12 04:24:06",8480
"2026-04-12 04:24:14",8484
"2026-04-12 04:24:26",8490
"2026-04-12 04:24:34",8490
"2026-04-12 04:24:46",8480
"2026-04-12 04:24:54",8473
"2026-04-12 04:25:06",8472
"2026-04-12 04:25:14",8481
"2026-04-12 04:25:26",8442
"2026-04-12 04:25:34",8442
"2026-04-12 04:25:46",8441
"2026-04-12 04:25:54",8441
"2026-04-12 04:26:06",8440
"2026-04-12 04:26:14",8436
"2026-04-12 04:26:26",8429
"2026-04-12 04:26:34",8429
"2026-04-12 04:26:46",8449
"2026-04-12 04:26:54",8444
"2026-04-12 04:27:06",8446
"2026-04-12 04:27:14",8457
"2026-04-12 04:27:26",8457
"2026-04-12 04:27:34",8457
"2026-04-12 04:27:46",8443
"2026-04-12 04:27:54",8448
"2026-04-12 04:28:06",8464
"2026-04-12 04:28:14",8469
"2026-04-12 04:28:26",8472
"2026-04-12 04:28:34",8472
"2026-04-12 04:28:46",8475
"2026-04-12 04:28:54",8473
"2026-04-12 04:29:06",8473
"2026-04-12 04:29:14",8477
"2026-04-12 04:29:26",8463
"2026-04-12 04:29:34",8463
"2026-04-12 04:29:46",8466
"2026-04-12 04:29:54",8464
"2026-04-12 04:30:06",8470
"2026-04-12 04:30:14",8462
"2026-04-12 04:30:26",8465
"2026-04-12 04:30:34",8465
"2026-04-12 04:30:46",8478
"2026-04-12 04:30:54",8478
"2026-04-12 04:31:06",8482
"2026-04-12 04:31:14",8486
"2026-04-12 04:31:26",8487
"2026-04-12 04:31:34",8487
"2026-04-12 04:31:46",8501
"2026-04-12 04:31:54",8505
"2026-04-12 04:32:06",8515
"2026-04-12 04:32:14",8519
"2026-04-12 04:32:26",8507
"2026-04-12 04:32:34",8507
"2026-04-12 04:32:46",8519
"2026-04-12 04:32:54",8513
"2026-04-12 04:33:06",8516
"2026-04-12 04:33:14",8530
"2026-04-12 04:33:26",8539
"2026-04-12 04:33:34",8539
"2026-04-12 04:33:46",8545
"2026-04-12 04:33:54",8543
"2026-04-12 04:34:06",8548
"2026-04-12 04:34:14",8547
"2026-04-12 04:34:26",8550
"2026-04-12 04:34:34",8550
"2026-04-12 04:34:46",8552
"2026-04-12 04:34:54",8528
"2026-04-12 04:35:06",8532
"2026-04-12 04:35:14",8523
"2026-04-12 04:35:26",8563
"2026-04-12 04:35:34",8563
"2026-04-12 04:35:46",8564
"2026-04-12 04:35:54",8569
"2026-04-12 04:36:06",8562
"2026-04-12 04:36:14",8559
"2026-04-12 04:36:26",8561
"2026-04-12 04:36:34",8561
"2026-04-12 04:36:46",8561
"2026-04-12 04:36:54",8569
"2026-04-12 04:37:06",8570
"2026-04-12 04:37:14",8572
"2026-04-12 04:37:26",8581
"2026-04-12 04:37:34",8581
"2026-04-12 04:37:46",8577
"2026-04-12 04:37:54",8579
"2026-04-12 04:38:06",8576
"2026-04-12 04:38:14",8578
"2026-04-12 04:38:26",8577
"2026-04-12 04:38:34",8577
"2026-04-12 04:38:46",8584
"2026-04-12 04:38:54",8586
"2026-04-12 04:39:06",8590
"2026-04-12 04:39:14",8583
"2026-04-12 04:39:26",8590
"2026-04-12 04:39:34",8590
"2026-04-12 04:39:46",8594
"2026-04-12 04:39:54",8590
"2026-04-12 04:40:06",8544
"2026-04-12 04:40:14",8559
"2026-04-12 04:40:26",8551
"2026-04-12 04:40:34",8524
"2026-04-12 04:40:46",8525
"2026-04-12 04:40:54",8525
"2026-04-12 04:41:06",8572
"2026-04-12 04:41:14",8580
"2026-04-12 04:41:26",8579
"2026-04-12 04:41:34",8577
"2026-04-12 04:41:46",8583
"2026-04-12 04:41:54",8583
"2026-04-12 04:42:06",8588
"2026-04-12 04:42:14",8589
"2026-04-12 04:42:26",8590
"2026-04-12 04:42:34",8590
"2026-04-12 04:42:46",8594
"2026-04-12 04:42:54",8594
"2026-04-12 04:43:06",8594
"2026-04-12 04:43:14",8594
"2026-04-12 04:43:26",8595
"2026-04-12 04:43:34",8600
"2026-04-12 04:43:46",8602
"2026-04-12 04:43:54",8602
"2026-04-12 04:44:06",8608
"2026-04-12 04:44:14",8617
"2026-04-12 04:44:26",8627
"2026-04-12 04:44:34",8652
"2026-04-12 04:44:46",8656
"2026-04-12 04:44:54",8656
"2026-04-12 04:45:06",8657
"2026-04-12 04:45:14",8656
"2026-04-12 04:45:26",8696
"2026-04-12 04:45:34",8696
"2026-04-12 04:45:46",8704
"2026-04-12 04:45:54",8713
"2026-04-12 04:46:06",8720
"2026-04-12 04:46:14",8743
"2026-04-12 04:46:26",8728
"2026-04-12 04:46:34",8728
"2026-04-12 04:46:46",8747
"2026-04-12 04:46:54",8754
"2026-04-12 04:47:06",8755
"2026-04-12 04:47:14",8761
"2026-04-12 04:47:26",8759
"2026-04-12 04:47:34",8759
"2026-04-12 04:47:46",8770
"2026-04-12 04:47:54",8781
"2026-04-12 04:48:06",8779
"2026-04-12 04:48:14",8785
"2026-04-12 04:48:26",8785
"2026-04-12 04:48:34",8785
"2026-04-12 04:48:46",8786
"2026-04-12 04:48:54",8793
"2026-04-12 04:49:06",8798
"2026-04-12 04:49:14",8801
"2026-04-12 04:49:26",8806
"2026-04-12 04:49:34",8806
"2026-04-12 04:49:46",8807
"2026-04-12 04:49:54",8807
"2026-04-12 04:50:06",8801
"2026-04-12 04:50:14",8790
"2026-04-12 04:50:26",8761
"2026-04-12 04:50:34",8761
"2026-04-12 04:50:46",8763
"2026-04-12 04:50:54",8771
"2026-04-12 04:51:06",8800
"2026-04-12 04:51:14",8806
"2026-04-12 04:51:26",8811
"2026-04-12 04:51:34",8811
"2026-04-12 04:51:46",8815
"2026-04-12 04:51:54",8823
"2026-04-12 04:52:06",8830
"2026-04-12 04:52:14",8835
"2026-04-12 04:52:26",8844
"2026-04-12 04:52:34",8844
"2026-04-12 04:52:46",8850
"2026-04-12 04:52:54",8860
"2026-04-12 04:53:06",8867
"2026-04-12 04:53:14",8873
"2026-04-12 04:53:26",8867
"2026-04-12 04:53:34",8867
"2026-04-12 04:53:46",8883
"2026-04-12 04:53:54",8880
"2026-04-12 04:54:06",8883
"2026-04-12 04:54:14",8886
"2026-04-12 04:54:26",8896
"2026-04-12 04:54:34",8896
"2026-04-12 04:54:46",8903
"2026-04-12 04:54:54",8924
"2026-04-12 04:55:06",8934
"2026-04-12 04:55:14",8943
"2026-04-12 04:55:26",8920
"2026-04-12 04:55:34",8920
"2026-04-12 04:55:46",8919
"2026-04-12 04:55:54",8920
"2026-04-12 04:56:06",8919
"2026-04-12 04:56:14",8924
"2026-04-12 04:56:26",8935
"2026-04-12 04:56:34",8935
"2026-04-12 04:56:46",8939
"2026-04-12 04:56:54",8959
"2026-04-12 04:57:06",8967
"2026-04-12 04:57:14",8971
"2026-04-12 04:57:26",8972
"2026-04-12 04:57:34",8972
"2026-04-12 04:57:46",8973
"2026-04-12 04:57:54",8976
"2026-04-12 04:58:06",8986
"2026-04-12 04:58:14",8991
"2026-04-12 04:58:26",9001
"2026-04-12 04:58:34",9001
"2026-04-12 04:58:46",9003
"2026-04-12 04:58:54",9001
"2026-04-12 04:59:06",8995
"2026-04-12 04:59:14",9001
"2026-04-12 04:59:26",9002
"2026-04-12 04:59:34",9002
"2026-04-12 04:59:46",9007
"2026-04-12 04:59:54",9007
"2026-04-12 05:00:06",9008
"2026-04-12 05:00:14",9002
"2026-04-12 05:00:26",8990
"2026-04-12 05:00:34",8990
"2026-04-12 05:00:46",8999
"2026-04-12 05:00:54",8999
"2026-04-12 05:01:06",9023
"2026-04-12 05:01:14",9044
"2026-04-12 05:01:26",9071
"2026-04-12 05:01:34",9071
"2026-04-12 05:01:46",9097
"2026-04-12 05:01:54",9095
"2026-04-12 05:02:06",9114
"2026-04-12 05:02:14",9118
"2026-04-12 05:02:26",9134
"2026-04-12 05:02:34",9134
"2026-04-12 05:02:46",9148
"2026-04-12 05:02:54",9170
"2026-04-12 05:03:06",9176
"2026-04-12 05:03:14",9191
"2026-04-12 05:03:26",9201
"2026-04-12 05:03:34",9201
"2026-04-12 05:03:46",9207
"2026-04-12 05:03:54",9202
"2026-04-12 05:04:06",9208
"2026-04-12 05:04:14",9224
"2026-04-12 05:04:26",9233
"2026-04-12 05:04:34",9233
"2026-04-12 05:04:46",9235
"2026-04-12 05:04:54",9243
"2026-04-12 05:05:06",9236
"2026-04-12 05:05:14",9245
"2026-04-12 05:05:26",9242
"2026-04-12 05:05:34",9242
"2026-04-12 05:05:46",9253
"2026-04-12 05:05:54",9253
"2026-04-12 05:06:06",9249
"2026-04-12 05:06:14",9256
"2026-04-12 05:06:26",9263
"2026-04-12 05:06:34",9263
"2026-04-12 05:06:46",9270
"2026-04-12 05:06:54",9262
"2026-04-12 05:07:06",9268
"2026-04-12 05:07:14",9266
"2026-04-12 05:07:26",9278
"2026-04-12 05:07:34",9278
"2026-04-12 05:07:46",9265
"2026-04-12 05:07:54",9252
"2026-04-12 05:08:06",9246
"2026-04-12 05:08:14",9239
"2026-04-12 05:08:26",9229
"2026-04-12 05:08:34",9229
"2026-04-12 05:08:46",9222
"2026-04-12 05:08:54",9212
"2026-04-12 05:09:06",9197
"2026-04-12 05:09:14",9187
"2026-04-12 05:09:26",9181
"2026-04-12 05:09:34",9181
"2026-04-12 05:09:46",9177
"2026-04-12 05:09:54",9180
"2026-04-12 05:10:06",9183
"2026-04-12 05:10:14",9181
"2026-04-12 05:10:26",9179
"2026-04-12 05:10:34",9192
"2026-04-12 05:10:46",9191
"2026-04-12 05:10:54",9191
"2026-04-12 05:11:06",9167
"2026-04-12 05:11:14",9197
"2026-04-12 05:11:26",9197
"2026-04-12 05:11:34",9199
"2026-04-12 05:11:46",9196
"2026-04-12 05:11:54",9196
"2026-04-12 05:12:06",9196
"2026-04-12 05:12:14",9193
"2026-04-12 05:12:26",9201
"2026-04-12 05:12:34",9200
"2026-04-12 05:12:46",9199
"2026-04-12 05:12:54",9199
"2026-04-12 05:13:06",9210
"2026-04-12 05:13:14",9207
"2026-04-12 05:13:26",9211
"2026-04-12 05:13:34",9208
"2026-04-12 05:13:46",9205
