DateTime,HSL Gen,LSL Gen
2026-03-20 07:37:13-0500,18529,-45272
2026-03-20 07:37:25-0500,18554,-45249
2026-03-20 07:37:33-0500,18529,-45387
2026-03-20 07:37:45-0500,18524,-45406
2026-03-20 07:37:53-0500,18524,-45406
2026-03-20 07:38:05-0500,18501,-45444
2026-03-20 07:38:13-0500,18488,-45460
2026-03-20 07:38:25-0500,18494,-45462
2026-03-20 07:38:33-0500,18490,-45450
2026-03-20 07:38:45-0500,18483,-45441
2026-03-20 07:38:53-0500,18483,-45441
2026-03-20 07:39:05-0500,18484,-45432
2026-03-20 07:39:13-0500,18486,-45432
2026-03-20 07:39:25-0500,18504,-45444
2026-03-20 07:39:33-0500,18560,-45353
2026-03-20 07:39:45-0500,18552,-45349
2026-03-20 07:39:53-0500,18552,-45349
2026-03-20 07:40:05-0500,18590,-45319
2026-03-20 07:40:13-0500,18585,-45354
2026-03-20 07:40:25-0500,18631,-45323
2026-03-20 07:40:33-0500,18605,-45337
2026-03-20 07:40:45-0500,18608,-45349
2026-03-20 07:40:53-0500,18608,-45349
2026-03-20 07:41:05-0500,18594,-45377
2026-03-20 07:41:13-0500,18589,-45381
2026-03-20 07:41:25-0500,18519,-45465
2026-03-20 07:41:33-0500,18500,-45471
2026-03-20 07:41:45-0500,18549,-45446
2026-03-20 07:41:53-0500,18549,-45446
2026-03-20 07:42:05-0500,18592,-45391
2026-03-20 07:42:13-0500,18591,-45366
2026-03-20 07:42:25-0500,18630,-45331
2026-03-20 07:42:33-0500,18650,-45319
2026-03-20 07:42:45-0500,18643,-45318
2026-03-20 07:42:53-0500,18643,-45318
2026-03-20 07:43:05-0500,18645,-45340
2026-03-20 07:43:13-0500,18649,-45350
2026-03-20 07:43:25-0500,18683,-45320
2026-03-20 07:43:33-0500,18683,-45322
2026-03-20 07:43:45-0500,18685,-45324
2026-03-20 07:43:53-0500,18685,-45324
2026-03-20 07:44:05-0500,18681,-45362
2026-03-20 07:44:13-0500,18704,-45321
2026-03-20 07:44:25-0500,18733,-45297
2026-03-20 07:44:33-0500,18718,-45306
2026-03-20 07:44:45-0500,18747,-45297
2026-03-20 07:44:53-0500,18747,-45297
2026-03-20 07:45:05-0500,18754,-45293
2026-03-20 07:45:13-0500,18748,-45300
2026-03-20 07:45:25-0500,18778,-45272
2026-03-20 07:45:33-0500,18740,-45322
2026-03-20 07:45:45-0500,18803,-45221
2026-03-20 07:45:53-0500,18803,-45221
2026-03-20 07:46:05-0500,18806,-45214
2026-03-20 07:46:13-0500,18819,-45216
2026-03-20 07:46:25-0500,18832,-45203
2026-03-20 07:46:33-0500,18868,-45169
2026-03-20 07:46:45-0500,18878,-45180
2026-03-20 07:46:53-0500,18878,-45180
2026-03-20 07:47:05-0500,18884,-45168
2026-03-20 07:47:13-0500,18884,-45193
2026-03-20 07:47:25-0500,18889,-45185
2026-03-20 07:47:33-0500,18880,-45230
2026-03-20 07:47:45-0500,18669,-45212
2026-03-20 07:47:53-0500,18669,-45212
2026-03-20 07:48:05-0500,18776,-45391
2026-03-20 07:48:13-0500,18758,-45405
2026-03-20 07:48:25-0500,18817,-45364
2026-03-20 07:48:33-0500,18797,-45388
2026-03-20 07:48:45-0500,18649,-45243
2026-03-20 07:48:53-0500,18649,-45243
2026-03-20 07:49:05-0500,18675,-45234
2026-03-20 07:49:13-0500,18691,-45243
2026-03-20 07:49:25-0500,18709,-45229
2026-03-20 07:49:33-0500,18707,-45249
2026-03-20 07:49:45-0500,18640,-45254
2026-03-20 07:49:53-0500,18640,-45254
2026-03-20 07:50:05-0500,18569,-45271
2026-03-20 07:50:13-0500,18581,-45251
2026-03-20 07:50:25-0500,18616,-45230
2026-03-20 07:50:33-0500,18632,-45224
2026-03-20 07:50:45-0500,18625,-45252
2026-03-20 07:50:53-0500,18625,-45252
2026-03-20 07:51:05-0500,18609,-45268
2026-03-20 07:51:13-0500,18601,-45300
2026-03-20 07:51:25-0500,18612,-45279
2026-03-20 07:51:33-0500,18591,-45398
2026-03-20 07:51:45-0500,18570,-45326
2026-03-20 07:51:53-0500,18570,-45326
2026-03-20 07:52:05-0500,18601,-45300
2026-03-20 07:52:13-0500,18597,-45327
2026-03-20 07:52:25-0500,18638,-45311
2026-03-20 07:52:33-0500,18651,-45334
2026-03-20 07:52:45-0500,18681,-45320
2026-03-20 07:52:53-0500,18681,-45320
2026-03-20 07:53:05-0500,18719,-45309
2026-03-20 07:53:13-0500,18713,-45321
2026-03-20 07:53:25-0500,18728,-45331
2026-03-20 07:53:33-0500,18742,-45342
2026-03-20 07:53:45-0500,18739,-45287
2026-03-20 07:53:53-0500,18739,-45287
2026-03-20 07:54:05-0500,18760,-45285
2026-03-20 07:54:13-0500,18603,-45186
2026-03-20 07:54:25-0500,18640,-45184
2026-03-20 07:54:33-0500,18641,-45204
2026-03-20 07:54:45-0500,18640,-45206
2026-03-20 07:54:53-0500,18640,-45206
2026-03-20 07:55:05-0500,18625,-45239
2026-03-20 07:55:13-0500,18628,-45260
2026-03-20 07:55:25-0500,18655,-45233
2026-03-20 07:55:33-0500,18701,-45193
2026-03-20 07:55:45-0500,18703,-45161
2026-03-20 07:55:53-0500,18703,-45161
2026-03-20 07:56:05-0500,18756,-45126
2026-03-20 07:56:13-0500,18805,-45127
2026-03-20 07:56:25-0500,18797,-45141
2026-03-20 07:56:33-0500,18808,-45151
2026-03-20 07:56:45-0500,18812,-45171
2026-03-20 07:56:53-0500,18812,-45171
2026-03-20 07:57:05-0500,18835,-45166
2026-03-20 07:57:13-0500,18913,-45094
2026-03-20 07:57:25-0500,18940,-45070
2026-03-20 07:57:33-0500,18939,-45114
2026-03-20 07:57:45-0500,18965,-45118
2026-03-20 07:57:53-0500,18965,-45118
2026-03-20 07:58:05-0500,18965,-45122
2026-03-20 07:58:13-0500,18991,-45129
2026-03-20 07:58:25-0500,19068,-45087
2026-03-20 07:58:33-0500,19061,-45091
2026-03-20 07:58:45-0500,19079,-45094
2026-03-20 07:58:53-0500,19079,-45094
2026-03-20 07:59:05-0500,19086,-45121
2026-03-20 07:59:13-0500,19091,-45121
2026-03-20 07:59:25-0500,19082,-45128
2026-03-20 07:59:33-0500,19052,-45213
2026-03-20 07:59:45-0500,18902,-45081
2026-03-20 07:59:53-0500,18902,-45081
2026-03-20 08:00:05-0500,18929,-45087
2026-03-20 08:00:13-0500,18830,-45091
2026-03-20 08:00:25-0500,18839,-45105
2026-03-20 08:00:33-0500,18828,-45119
2026-03-20 08:00:45-0500,18845,-45131
2026-03-20 08:00:53-0500,18862,-45135
2026-03-20 08:01:05-0500,18878,-45189
2026-03-20 08:01:13-0500,18878,-45189
2026-03-20 08:01:25-0500,18805,-45251
2026-03-20 08:01:33-0500,18797,-45282
2026-03-20 08:01:45-0500,18846,-45468
2026-03-20 08:01:53-0500,18844,-45502
2026-03-20 08:02:05-0500,18845,-45530
2026-03-20 08:02:13-0500,18845,-45530
2026-03-20 08:02:25-0500,18824,-45572
2026-03-20 08:02:33-0500,18806,-45634
2026-03-20 08:02:45-0500,18820,-45641
2026-03-20 08:02:53-0500,18858,-45631
2026-03-20 08:03:05-0500,18997,-45836
2026-03-20 08:03:13-0500,18997,-45836
2026-03-20 08:03:25-0500,18995,-45861
2026-03-20 08:03:33-0500,19025,-45859
2026-03-20 08:03:45-0500,19051,-45875
2026-03-20 08:03:53-0500,19090,-45902
2026-03-20 08:04:05-0500,19042,-45979
2026-03-20 08:04:13-0500,19042,-45979
2026-03-20 08:04:25-0500,19041,-46011
2026-03-20 08:04:33-0500,19108,-45983
2026-03-20 08:04:45-0500,19171,-45955
2026-03-20 08:04:53-0500,19094,-45768
2026-03-20 08:05:05-0500,19143,-45735
2026-03-20 08:05:13-0500,19143,-45735
2026-03-20 08:05:25-0500,19214,-45698
2026-03-20 08:05:33-0500,19214,-45698
2026-03-20 08:05:45-0500,19242,-45644
2026-03-20 08:05:53-0500,19251,-45656
2026-03-20 08:06:05-0500,19255,-45674
2026-03-20 08:06:13-0500,19289,-45698
2026-03-20 08:06:25-0500,19290,-45728
2026-03-20 08:06:33-0500,19290,-45728
2026-03-20 08:06:45-0500,19304,-45700
2026-03-20 08:06:53-0500,19322,-45720
2026-03-20 08:07:05-0500,19344,-45706
2026-03-20 08:07:13-0500,19359,-45729
2026-03-20 08:07:25-0500,19387,-45750
2026-03-20 08:07:33-0500,19387,-45750
2026-03-20 08:07:45-0500,19120,-45538
2026-03-20 08:07:53-0500,19133,-45544
2026-03-20 08:08:05-0500,19172,-45528
2026-03-20 08:08:13-0500,19219,-45520
2026-03-20 08:08:25-0500,19280,-45548
2026-03-20 08:08:33-0500,19280,-45548
2026-03-20 08:08:45-0500,19268,-45570
2026-03-20 08:08:53-0500,19265,-45610
2026-03-20 08:09:05-0500,19292,-45600
2026-03-20 08:09:13-0500,19312,-45598
2026-03-20 08:09:25-0500,19357,-45586
2026-03-20 08:09:33-0500,19357,-45586
2026-03-20 08:09:45-0500,19382,-45581
2026-03-20 08:09:53-0500,19379,-45610
2026-03-20 08:10:05-0500,19386,-45636
2026-03-20 08:10:13-0500,19387,-45658
2026-03-20 08:10:25-0500,19390,-45671
2026-03-20 08:10:33-0500,19378,-45688
2026-03-20 08:10:45-0500,19373,-45728
2026-03-20 08:10:53-0500,19373,-45728
2026-03-20 08:11:05-0500,19419,-45722
2026-03-20 08:11:13-0500,19429,-45734
2026-03-20 08:11:25-0500,19431,-45743
2026-03-20 08:11:33-0500,19475,-45739
2026-03-20 08:11:45-0500,19512,-45738
2026-03-20 08:11:53-0500,19512,-45738
2026-03-20 08:12:05-0500,19543,-45706
2026-03-20 08:12:13-0500,19578,-45725
2026-03-20 08:12:25-0500,19600,-45732
2026-03-20 08:12:33-0500,19627,-45744
2026-03-20 08:12:45-0500,19651,-45755
2026-03-20 08:12:53-0500,19651,-45755
2026-03-20 08:13:05-0500,19692,-45779
2026-03-20 08:13:13-0500,19704,-45798
2026-03-20 08:13:25-0500,19750,-45803
2026-03-20 08:13:33-0500,19769,-45827
2026-03-20 08:13:45-0500,19786,-45857
2026-03-20 08:13:53-0500,19786,-45857
2026-03-20 08:14:05-0500,19811,-45887
2026-03-20 08:14:13-0500,19822,-45902
2026-03-20 08:14:25-0500,19846,-45928
2026-03-20 08:14:33-0500,19883,-45927
2026-03-20 08:14:45-0500,19918,-45948
2026-03-20 08:14:53-0500,19918,-45948
2026-03-20 08:15:05-0500,19922,-45989
2026-03-20 08:15:13-0500,19927,-46049
2026-03-20 08:15:25-0500,19961,-46043
2026-03-20 08:15:33-0500,19966,-46059
2026-03-20 08:15:45-0500,19993,-46091
2026-03-20 08:15:53-0500,19993,-46091
2026-03-20 08:16:05-0500,20030,-46116
2026-03-20 08:16:13-0500,20066,-46135
2026-03-20 08:16:25-0500,20114,-46146
2026-03-20 08:16:33-0500,20152,-46169
2026-03-20 08:16:45-0500,20200,-46171
2026-03-20 08:16:53-0500,20200,-46171
2026-03-20 08:17:05-0500,20249,-46165
2026-03-20 08:17:13-0500,20283,-46196
2026-03-20 08:17:25-0500,20346,-46185
2026-03-20 08:17:33-0500,20351,-46226
2026-03-20 08:17:45-0500,20367,-46238
2026-03-20 08:17:53-0500,20367,-46238
2026-03-20 08:18:05-0500,20417,-46257
2026-03-20 08:18:13-0500,20468,-46264
2026-03-20 08:18:25-0500,20518,-46261
2026-03-20 08:18:33-0500,20545,-46298
2026-03-20 08:18:45-0500,20850,-46299
2026-03-20 08:18:53-0500,20850,-46299
2026-03-20 08:19:05-0500,20642,-46305
2026-03-20 08:19:13-0500,20663,-46336
2026-03-20 08:19:25-0500,20709,-46336
2026-03-20 08:19:33-0500,20756,-46356
2026-03-20 08:19:45-0500,20777,-46371
2026-03-20 08:19:53-0500,20777,-46371
2026-03-20 08:20:05-0500,20783,-46424
2026-03-20 08:20:13-0500,20791,-46455
2026-03-20 08:20:25-0500,20852,-46447
2026-03-20 08:20:33-0500,20852,-46447
2026-03-20 08:20:45-0500,20906,-46399
2026-03-20 08:20:53-0500,20931,-46445
2026-03-20 08:21:05-0500,21020,-46375
2026-03-20 08:21:13-0500,21055,-46410
2026-03-20 08:21:25-0500,21092,-46407
2026-03-20 08:21:33-0500,21092,-46407
2026-03-20 08:21:45-0500,21141,-46413
2026-03-20 08:21:53-0500,21192,-46439
2026-03-20 08:22:05-0500,21245,-46370
2026-03-20 08:22:13-0500,21313,-46344
2026-03-20 08:22:25-0500,21370,-46334
2026-03-20 08:22:33-0500,21370,-46334
2026-03-20 08:22:45-0500,21437,-46341
2026-03-20 08:22:53-0500,21503,-46307
2026-03-20 08:23:05-0500,21564,-46312
2026-03-20 08:23:13-0500,21603,-46307
2026-03-20 08:23:25-0500,21662,-46294
2026-03-20 08:23:33-0500,21662,-46294
2026-03-20 08:23:45-0500,21717,-46314
2026-03-20 08:23:53-0500,21747,-46342
2026-03-20 08:24:05-0500,21818,-46323
2026-03-20 08:24:13-0500,21853,-46356
2026-03-20 08:24:25-0500,21894,-46355
2026-03-20 08:24:33-0500,21894,-46355
2026-03-20 08:24:45-0500,21956,-46367
2026-03-20 08:24:53-0500,21968,-46389
2026-03-20 08:25:05-0500,22020,-46404
2026-03-20 08:25:13-0500,22074,-46389
2026-03-20 08:25:25-0500,22106,-46387
2026-03-20 08:25:33-0500,22236,-46379
2026-03-20 08:25:45-0500,22294,-46364
2026-03-20 08:25:53-0500,22294,-46364
2026-03-20 08:26:05-0500,22321,-46414
2026-03-20 08:26:13-0500,22356,-46391
2026-03-20 08:26:25-0500,22396,-46461
2026-03-20 08:26:33-0500,22479,-46432
2026-03-20 08:26:45-0500,22547,-46396
2026-03-20 08:26:53-0500,22547,-46396
2026-03-20 08:27:05-0500,22656,-46344
2026-03-20 08:27:13-0500,22658,-46388
2026-03-20 08:27:25-0500,22704,-46461
2026-03-20 08:27:33-0500,22769,-46468
2026-03-20 08:27:45-0500,22850,-46470
2026-03-20 08:27:53-0500,22850,-46470
2026-03-20 08:28:05-0500,22878,-46508
2026-03-20 08:28:13-0500,22926,-46526
2026-03-20 08:28:25-0500,22966,-46547
2026-03-20 08:28:33-0500,23033,-46561
2026-03-20 08:28:45-0500,23101,-46561
2026-03-20 08:28:53-0500,23101,-46561
2026-03-20 08:29:05-0500,23171,-46560
2026-03-20 08:29:13-0500,23265,-46532
2026-03-20 08:29:25-0500,23285,-46555
2026-03-20 08:29:33-0500,23342,-46589
2026-03-20 08:29:45-0500,23396,-46571
2026-03-20 08:29:53-0500,23396,-46571
2026-03-20 08:30:05-0500,23445,-46590
2026-03-20 08:30:13-0500,23503,-46608
2026-03-20 08:30:25-0500,23533,-46613
2026-03-20 08:30:33-0500,23573,-46642
2026-03-20 08:30:45-0500,23665,-46636
2026-03-20 08:30:53-0500,23665,-46636
2026-03-20 08:31:05-0500,23711,-46653
2026-03-20 08:31:13-0500,23784,-46627
2026-03-20 08:31:25-0500,23851,-46613
2026-03-20 08:31:33-0500,23889,-46619
2026-03-20 08:31:45-0500,23965,-46593
2026-03-20 08:31:53-0500,23965,-46593
2026-03-20 08:32:05-0500,23992,-46636
2026-03-20 08:32:13-0500,24046,-46652
2026-03-20 08:32:25-0500,24077,-46658
2026-03-20 08:32:33-0500,24125,-46675
2026-03-20 08:32:45-0500,24099,-46703
2026-03-20 08:32:53-0500,24099,-46703
2026-03-20 08:33:05-0500,24152,-46711
2026-03-20 08:33:13-0500,24197,-46700
2026-03-20 08:33:25-0500,24246,-46693
2026-03-20 08:33:33-0500,24264,-46694
2026-03-20 08:33:45-0500,24338,-46686
2026-03-20 08:33:53-0500,24338,-46686
2026-03-20 08:34:05-0500,24386,-46696
2026-03-20 08:34:13-0500,24447,-46680
2026-03-20 08:34:25-0500,24481,-46684
2026-03-20 08:34:33-0500,24533,-46694
2026-03-20 08:34:45-0500,24605,-46663
2026-03-20 08:34:53-0500,24605,-46663
2026-03-20 08:35:05-0500,24659,-46701
2026-03-20 08:35:13-0500,24711,-46705
2026-03-20 08:35:25-0500,24750,-46690
2026-03-20 08:35:33-0500,24775,-46738
2026-03-20 08:35:45-0500,24830,-46741
2026-03-20 08:35:53-0500,24830,-46741
2026-03-20 08:36:05-0500,24909,-46699
2026-03-20 08:36:13-0500,24966,-46701
2026-03-20 08:36:25-0500,24995,-46702
2026-03-20 08:36:33-0500,25063,-46702
2026-03-20 08:36:45-0500,25118,-46721
2026-03-20 08:36:53-0500,25118,-46721
2026-03-20 08:37:05-0500,25198,-46696
2026-03-20 08:37:13-0500,25284,-46688
2026-03-20 08:37:25-0500,25338,-46665
2026-03-20 08:37:33-0500,25416,-46676
2026-03-20 08:37:45-0500,25440,-46716
2026-03-20 08:37:53-0500,25440,-46716
2026-03-20 08:38:05-0500,25500,-46739
2026-03-20 08:38:13-0500,25531,-46769
2026-03-20 08:38:25-0500,25555,-46792
2026-03-20 08:38:33-0500,25586,-46833
2026-03-20 08:38:45-0500,25611,-46859
2026-03-20 08:38:53-0500,25611,-46859
2026-03-20 08:39:05-0500,25671,-46859
2026-03-20 08:39:13-0500,25718,-46876
2026-03-20 08:39:25-0500,25781,-46859
2026-03-20 08:39:33-0500,25833,-46861
2026-03-20 08:39:45-0500,25872,-46856
2026-03-20 08:39:53-0500,25872,-46856
2026-03-20 08:40:05-0500,25939,-46876
2026-03-20 08:40:13-0500,25959,-46895
2026-03-20 08:40:25-0500,26021,-46853
2026-03-20 08:40:33-0500,26062,-46890
2026-03-20 08:40:45-0500,26169,-46878
2026-03-20 08:40:53-0500,26169,-46878
2026-03-20 08:41:05-0500,26189,-46874
2026-03-20 08:41:13-0500,26238,-46872
2026-03-20 08:41:25-0500,26313,-46842
2026-03-20 08:41:33-0500,26365,-46862
2026-03-20 08:41:45-0500,26421,-46887
2026-03-20 08:41:53-0500,26421,-46887
2026-03-20 08:42:05-0500,26467,-46871
2026-03-20 08:42:13-0500,26535,-46874
2026-03-20 08:42:25-0500,26590,-46865
2026-03-20 08:42:33-0500,26656,-46883
2026-03-20 08:42:45-0500,26701,-46937
2026-03-20 08:42:53-0500,26701,-46937
2026-03-20 08:43:05-0500,26766,-46899
2026-03-20 08:43:13-0500,26846,-46904
2026-03-20 08:43:25-0500,26876,-46933
2026-03-20 08:43:33-0500,26923,-46908
2026-03-20 08:43:45-0500,27024,-46810
2026-03-20 08:43:53-0500,27024,-46810
2026-03-20 08:44:05-0500,27093,-46828
2026-03-20 08:44:13-0500,27248,-46835
2026-03-20 08:44:25-0500,27348,-46830
2026-03-20 08:44:33-0500,27423,-46839
2026-03-20 08:44:45-0500,27528,-46803
2026-03-20 08:44:53-0500,27528,-46803
2026-03-20 08:45:05-0500,27598,-46765
2026-03-20 08:45:13-0500,27657,-46771
2026-03-20 08:45:25-0500,27671,-46761
2026-03-20 08:45:33-0500,27692,-46815
2026-03-20 08:45:45-0500,27755,-46851
2026-03-20 08:45:53-0500,27755,-46851
2026-03-20 08:46:05-0500,27796,-46837
2026-03-20 08:46:13-0500,27847,-46913
2026-03-20 08:46:25-0500,27905,-46941
2026-03-20 08:46:33-0500,27983,-46958
2026-03-20 08:46:45-0500,28056,-46951
2026-03-20 08:46:53-0500,28056,-46951
2026-03-20 08:47:05-0500,28154,-46933
2026-03-20 08:47:13-0500,28218,-46963
2026-03-20 08:47:25-0500,28292,-46953
2026-03-20 08:47:33-0500,28324,-47009
2026-03-20 08:47:45-0500,28373,-47037
2026-03-20 08:47:53-0500,28373,-47037
2026-03-20 08:48:05-0500,28458,-47054
2026-03-20 08:48:13-0500,28555,-47029
2026-03-20 08:48:25-0500,28593,-47029
2026-03-20 08:48:33-0500,28672,-47060
2026-03-20 08:48:45-0500,28729,-47062
2026-03-20 08:48:53-0500,28729,-47062
2026-03-20 08:49:05-0500,28812,-47030
2026-03-20 08:49:13-0500,28846,-47034
2026-03-20 08:49:25-0500,28887,-47020
2026-03-20 08:49:33-0500,28928,-47057
2026-03-20 08:49:45-0500,28964,-47098
2026-03-20 08:49:53-0500,28964,-47098
2026-03-20 08:50:05-0500,29006,-47110
2026-03-20 08:50:13-0500,29052,-47130
2026-03-20 08:50:25-0500,29095,-47209
2026-03-20 08:50:33-0500,29095,-47209
2026-03-20 08:50:45-0500,29151,-47232
2026-03-20 08:50:53-0500,29216,-47249
2026-03-20 08:51:05-0500,29301,-47232
2026-03-20 08:51:13-0500,29459,-47418
2026-03-20 08:51:25-0500,29487,-47425
2026-03-20 08:51:33-0500,29487,-47425
2026-03-20 08:51:45-0500,29548,-47414
2026-03-20 08:51:53-0500,29637,-47389
2026-03-20 08:52:05-0500,29720,-47475
2026-03-20 08:52:13-0500,29792,-47463
2026-03-20 08:52:25-0500,29841,-47457
2026-03-20 08:52:33-0500,29841,-47457
2026-03-20 08:52:45-0500,29878,-47475
2026-03-20 08:52:53-0500,29945,-47453
2026-03-20 08:53:05-0500,30025,-47456
2026-03-20 08:53:13-0500,30130,-47446
2026-03-20 08:53:25-0500,30150,-47474
2026-03-20 08:53:33-0500,30150,-47474
2026-03-20 08:53:45-0500,30217,-47495
2026-03-20 08:53:53-0500,30282,-47492
2026-03-20 08:54:05-0500,30361,-47482
2026-03-20 08:54:13-0500,30375,-47532
2026-03-20 08:54:25-0500,30413,-47544
2026-03-20 08:54:33-0500,30413,-47544
2026-03-20 08:54:45-0500,30460,-47536
2026-03-20 08:54:53-0500,30510,-47536
2026-03-20 08:55:05-0500,30555,-47535
2026-03-20 08:55:13-0500,30663,-47602
2026-03-20 08:55:25-0500,30684,-47580
2026-03-20 08:55:33-0500,30768,-47541
2026-03-20 08:55:45-0500,30887,-47486
2026-03-20 08:55:53-0500,30887,-47486
2026-03-20 08:56:05-0500,30929,-47510
2026-03-20 08:56:13-0500,30981,-47492
2026-03-20 08:56:25-0500,31048,-47457
2026-03-20 08:56:33-0500,31177,-47441
2026-03-20 08:56:45-0500,31227,-47441
2026-03-20 08:56:53-0500,31227,-47441
2026-03-20 08:57:05-0500,31286,-47459
2026-03-20 08:57:13-0500,31452,-47405
2026-03-20 08:57:25-0500,31474,-47408
2026-03-20 08:57:33-0500,31542,-47407
2026-03-20 08:57:45-0500,31605,-47388
2026-03-20 08:57:53-0500,31605,-47388
2026-03-20 08:58:05-0500,31672,-47380
2026-03-20 08:58:13-0500,31718,-47398
2026-03-20 08:58:25-0500,31779,-47352
2026-03-20 08:58:33-0500,31816,-47393
2026-03-20 08:58:45-0500,31855,-47405
2026-03-20 08:58:53-0500,31855,-47405
2026-03-20 08:59:05-0500,31955,-47365
2026-03-20 08:59:13-0500,32008,-47386
2026-03-20 08:59:25-0500,32041,-47342
2026-03-20 08:59:33-0500,32091,-47391
2026-03-20 08:59:45-0500,31992,-47362
2026-03-20 08:59:53-0500,31992,-47362
2026-03-20 09:00:05-0500,32040,-47363
2026-03-20 09:00:13-0500,31984,-47408
2026-03-20 09:00:25-0500,32061,-47392
2026-03-20 09:00:33-0500,32097,-47397
2026-03-20 09:00:45-0500,32172,-47424
2026-03-20 09:00:53-0500,32210,-47426
2026-03-20 09:01:05-0500,32289,-47370
2026-03-20 09:01:13-0500,32289,-47370
2026-03-20 09:01:25-0500,32173,-47181
2026-03-20 09:01:33-0500,32232,-47168
2026-03-20 09:01:45-0500,32044,-47082
2026-03-20 09:01:53-0500,32103,-47046
2026-03-20 09:02:05-0500,32140,-47051
2026-03-20 09:02:13-0500,32140,-47051
2026-03-20 09:02:25-0500,32216,-47029
2026-03-20 09:02:33-0500,31866,-47020
2026-03-20 09:02:45-0500,31453,-47012
2026-03-20 09:02:53-0500,31477,-47029
2026-03-20 09:03:05-0500,31485,-47063
2026-03-20 09:03:13-0500,31485,-47063
2026-03-20 09:03:25-0500,31586,-47123
2026-03-20 09:03:33-0500,31537,-47195
2026-03-20 09:03:45-0500,31279,-47034
2026-03-20 09:03:53-0500,31260,-47059
2026-03-20 09:04:05-0500,31270,-47242
2026-03-20 09:04:13-0500,31270,-47242
2026-03-20 09:04:25-0500,31513,-47293
2026-03-20 09:04:33-0500,31514,-47296
2026-03-20 09:04:45-0500,31522,-47297
2026-03-20 09:04:53-0500,31277,-47314
2026-03-20 09:05:05-0500,31592,-47392
2026-03-20 09:05:13-0500,31592,-47392
2026-03-20 09:05:25-0500,31674,-47392
2026-03-20 09:05:33-0500,31728,-47393
2026-03-20 09:05:45-0500,31422,-47464
2026-03-20 09:05:53-0500,31422,-47464
2026-03-20 09:06:05-0500,31778,-47468
2026-03-20 09:06:13-0500,31787,-47514
2026-03-20 09:06:25-0500,31611,-47425
2026-03-20 09:06:33-0500,31875,-47493
2026-03-20 09:06:45-0500,31874,-47553
2026-03-20 09:06:53-0500,31874,-47553
2026-03-20 09:07:05-0500,31646,-47544
2026-03-20 09:07:13-0500,31953,-47582
2026-03-20 09:07:25-0500,31727,-47566
2026-03-20 09:07:33-0500,31803,-47554
2026-03-20 09:07:45-0500,31850,-47552
2026-03-20 09:07:53-0500,31850,-47552
2026-03-20 09:08:05-0500,32149,-47599
2026-03-20 09:08:13-0500,31943,-47568
2026-03-20 09:08:25-0500,32009,-47531
2026-03-20 09:08:33-0500,32069,-47515
2026-03-20 09:08:45-0500,32347,-47601
2026-03-20 09:08:53-0500,32347,-47601
2026-03-20 09:09:05-0500,32492,-47479
2026-03-20 09:09:13-0500,32465,-47533
2026-03-20 09:09:25-0500,32321,-47441
2026-03-20 09:09:33-0500,32615,-47505
2026-03-20 09:09:45-0500,32658,-47485
2026-03-20 09:09:53-0500,32658,-47485
2026-03-20 09:10:05-0500,32704,-47501
2026-03-20 09:10:13-0500,32500,-47472
2026-03-20 09:10:25-0500,32558,-47435
2026-03-20 09:10:33-0500,32578,-47525
2026-03-20 09:10:45-0500,32850,-47652
2026-03-20 09:10:53-0500,32850,-47652
2026-03-20 09:11:05-0500,32933,-47662
2026-03-20 09:11:13-0500,32775,-47740
2026-03-20 09:11:25-0500,32933,-47743
2026-03-20 09:11:33-0500,32979,-47728
2026-03-20 09:11:45-0500,32980,-47759
2026-03-20 09:11:53-0500,32980,-47759
2026-03-20 09:12:05-0500,32758,-47719
2026-03-20 09:12:13-0500,32733,-47775
2026-03-20 09:12:25-0500,32742,-47802
2026-03-20 09:12:33-0500,32999,-47844
2026-03-20 09:12:45-0500,32790,-47817
2026-03-20 09:12:53-0500,32790,-47817
2026-03-20 09:13:05-0500,32835,-47810
2026-03-20 09:13:13-0500,32897,-47797
2026-03-20 09:13:25-0500,33186,-47824
2026-03-20 09:13:33-0500,33209,-47847
2026-03-20 09:13:45-0500,32921,-47888
2026-03-20 09:13:53-0500,32921,-47888
2026-03-20 09:14:05-0500,33241,-47878
2026-03-20 09:14:13-0500,33255,-47917
2026-03-20 09:14:25-0500,33242,-47945
2026-03-20 09:14:33-0500,33326,-47922
2026-03-20 09:14:45-0500,33404,-47894
2026-03-20 09:14:53-0500,33404,-47894
2026-03-20 09:15:05-0500,33431,-47919
2026-03-20 09:15:13-0500,33198,-47876
2026-03-20 09:15:25-0500,33222,-47883
2026-03-20 09:15:33-0500,33256,-47896
2026-03-20 09:15:45-0500,33570,-47889
2026-03-20 09:15:53-0500,33570,-47889
2026-03-20 09:16:05-0500,33590,-47904
2026-03-20 09:16:13-0500,33649,-47854
2026-03-20 09:16:25-0500,33382,-47854
2026-03-20 09:16:33-0500,33714,-47814
2026-03-20 09:16:45-0500,33733,-47865
2026-03-20 09:16:53-0500,33733,-47865
2026-03-20 09:17:05-0500,33513,-47824
2026-03-20 09:17:13-0500,33829,-47843
2026-03-20 09:17:25-0500,33571,-47789
2026-03-20 09:17:33-0500,33867,-47853
2026-03-20 09:17:45-0500,33549,-47913
2026-03-20 09:17:53-0500,33549,-47913
2026-03-20 09:18:05-0500,33554,-47966
2026-03-20 09:18:13-0500,33565,-48003
